InstanceID,Run,Fitness,BestKnown
996,24,-113195.00,-115145.00
996,25,-113683.00,-115145.00
996,26,-113451.00,-115145.00
996,27,-113341.00,-115145.00
996,28,-112605.00,-115145.00
996,29,-113307.00,-115145.00
997,0,-179706.00,-187096.00
997,1,-178954.00,-187096.00
997,2,-179376.00,-187096.00
997,3,-179404.00,-187096.00
997,4,-179024.00,-187096.00
997,5,-181816.00,-187096.00
997,6,-180176.00,-187096.00
997,7,-178766.00,-187096.00
997,8,-179982.00,-187096.00
997,9,-179230.00,-187096.00
997,10,-181202.00,-187096.00
997,11,-181448.00,-187096.00
997,12,-181680.00,-187096.00
997,13,-181032.00,-187096.00
997,14,-179356.00,-187096.00
997,15,-179290.00,-187096.00
997,16,-181310.00,-187096.00
997,17,-179464.00,-187096.00
997,18,-180742.00,-187096.00
997,19,-179184.00,-187096.00
997,20,-181356.00,-187096.00
997,21,-180168.00,-187096.00
997,22,-181052.00,-187096.00
997,23,-179972.00,-187096.00
997,24,-180176.00,-187096.00
997,25,-180830.00,-187096.00
997,26,-180114.00,-187096.00
997,27,-180544.00,-187096.00
997,28,-176238.00,-187096.00
997,29,-177344.00,-187096.00
998,0,-85576.00,-87290.00
998,1,-86368.00,-87290.00
998,2,-87372.00,-87290.00
998,3,-86856.00,-87290.00
998,4,-85312.00,-87290.00
998,5,-86694.00,-87290.00
998,6,-84840.00,-87290.00
998,7,-86864.00,-87290.00
998,8,-87074.00,-87290.00
998,9,-85394.00,-87290.00
998,10,-86908.00,-87290.00
998,11,-86996.00,-87290.00
998,12,-85940.00,-87290.00
998,13,-86836.00,-87290.00
998,14,-87210.00,-87290.00
998,15,-85912.00,-87290.00
998,16,-85542.00,-87290.00
998,17,-86698.00,-87290.00
998,18,-85472.00,-87290.00
998,19,-86318.00,-87290.00
998,20,-86836.00,-87290.00
998,21,-85990.00,-87290.00
998,22,-86654.00,-87290.00
998,23,-86008.00,-87290.00
998,24,-86796.00,-87290.00
998,25,-86530.00,-87290.00
998,26,-87042.00,-87290.00
998,27,-87206.00,-87290.00
998,28,-85590.00,-87290.00
998,29,-86228.00,-87290.00
999,0,-99117.00,-101785.00
999,1,-99321.00,-101785.00
999,2,-98397.00,-101785.00
999,3,-99897.00,-101785.00
999,4,-100453.00,-101785.00
999,5,-99349.00,-101785.00
999,6,-98819.00,-101785.00
999,7,-99479.00,-101785.00
999,8,-99891.00,-101785.00
999,9,-99839.00,-101785.00
999,10,-98917.00,-101785.00
999,11,-99207.00,-101785.00
999,12,-99817.00,-101785.00
999,13,-98993.00,-101785.00
999,14,-99215.00,-101785.00
999,15,-98391.00,-101785.00
999,16,-98313.00,-101785.00
999,17,-98919.00,-101785.00
999,18,-99549.00,-101785.00
999,19,-99923.00,-101785.00
999,20,-99071.00,-101785.00
999,21,-99011.00,-101785.00
999,22,-97995.00,-101785.00
999,23,-99639.00,-101785.00
999,24,-99553.00,-101785.00
999,25,-99273.00,-101785.00
999,26,-100715.00,-101785.00
999,27,-99623.00,-101785.00
999,28,-98899.00,-101785.00
999,29,-100067.00,-101785.00
